text,label
"На вес 75 кг жилет XXXL оказался мал,даже не запахнулся хоть немного.отправляли долго,но доставка быстрая..недели три всего.",OK
"Качество хорошое, но размерная сетка приврала. был заказан размер L, а по факту размер L-XL. оказались большиваты",OK
"цвет не как на картинке, вместо "" розовой пыли"" , "" молодой поросёнок"". На рост 170 коротковато.  чтобы оголить плечё, нужно быть  ну очень худым.с продавцом не общалась.Модель для очень худых! Есть запах.",OK
"Футболка так себе горловина и проймы узкие, хотя сама футболка широкая, ношу 40-42 взяла S сидит свободно как и ожидалось но мне в ней не комфортно тк в рукавах и в груди при движении тянет подмышками складки и под горлом немного сборит. Ткань не эластичная среднего качества, ворот не трикотажный а просто подогнутый в двое. Удивило что на футболке не было никаких бирок даже бумажной. Прод тянул с отправкой две недели дал трек который не двигался дальше регистрации потом изменил на другой при этом никак не предупредил о задержке. Не скажу что ужасно с виду смотрится не плохо но знала б все эти моменты не купила бы",OK
штаны оказались малы,OK
Рубашка не такая как на фото! Разошлась при первом же ношении. Выкинула деньги. Очень жалко! Плохой товар,OK
"Заказ шёл до Омска 28 дней. Куртка вроде бы неплохая, швы аккуратные, нитки не торчат, но мне не понравилось расположение кнопок - на груди расстояние между ними большое (явно пропущена как минимум одна), а внизу расстояние между ними нормальное. НО! Внизу нет последней, скрепляющей полы кнопки и они остаются распахнутыми как у пальто или плаща. Будет холодновато зимой, а это большой минус для зимней куртки. Так что с кнопками надо что-то делать, это проблема, а запасных, естественно, нет. Нужны две - одна в район груди и одна вниз, придется искать, отдавать в работу, а хотелось получить товар не требующий дополнительных вложений, времени на поиски приемлемых вариантов. Так что несмотря на подошедший по размеру товар (на рос. размер 52-54 взяла 5XL, на рост 169 длина рукавов и самой куртки меня устроили), в целом я разочарована! С продавцом не общалась.",OK
Перед отправкой товаров необходимо проверять качество.,OK
"заказывала два платья сразу. продавец прислал только одно. спасибо и на этом. зато очень быстро. за неделю до СПб. на сообщения не отвечал,только после того как открыла спор. и то предложил его закрыть.
розовое платье широкое на XS-S.",OK
не соответсвует описанию,OK
качество так себе...больше на лосины похожи,OK
"Материал очень тонкий, и не очень хорошего качества. Подойдёт только как ночнушка разве что  ",OK
"Ехала три недели. Тонкая. До +5 не больше. Жидкая и хлипкая. Воротник так не стоит. Карманы это просто намек, даже не открывайте их. Оставила для прогулок с собакой, в ""люди"" не пойдешьв такой",OK
одни из трусиков оказались с большой дыркой!,OK
Заказала два в один день до того как продавец отправил попросила положить в один заказ. Продавец этого не сделал. Ещё попросила упаковать получше чтобы не помялось.этого продавец тоже не сделал. Трек не отслеживался. И в итоге я получила пока только один лив причём тот который заказала на пару часов позже. Как то странно. Надеюсь второй тоже придёт. На счёт размере дополню отзыв позже.,OK
заказала Эльку на 46-48.подошел отлично.есть брак-это не пришитая петелька для пояса и дырочка на трусиках.за это снижаю звёзды.,OK
"Короче, чем на картинке",OK
Размер маленький,OK
как написали ниже. носить только дома(((,OK
"ТОЛЬКО ТКАНИ РЕШИЛИ С ЭКОНОМИТЬ ОЧЕНЬ УЗКИЕ ,НОГУ ОБТЯГИВАЮТ КАК КОЛБАСУ ТЕСЬМА РАЗДЕЛЯЕТ НА НЕСКОЛЬКО ЧАСТЕЙ,  Я РАССЧИТЫВАЛА  ЧТО  ТКАНЬ БУДЕТ ТРИКОТАЖНОЙ И БОЛЬШЕ СТРЕЙЧ, ТАНЦЕВАТЬ В НИХ НЕЛЬЗЯ , ТОЛЬКО ХОДИТЬ-ТУДА-СЮДА,..... ОЧЕНЬ ЖАЛЬ  И БРЮКИ КОРОТКОВАТЫ, БЕЛЫЕ НА РАЗМЕР МЕНЬШЕ ЧЕМ ЧЕРНЫЕ, НЕ ЗАСТЕГИВАЮТСЯ,,МОЛНИЯ ОЧЕНЬ ТУГАЯ,  ХОТЯ РАЗМЕР ЗАКАЗЫВАЛА ОДИН, --ПЛОХО",OK
"маловаты штанишки, заказывайте на размер больше своего",OK
"заказывала xl, а сшито как на xs.",OK
"30 р малы на об97. надела, сесть невозможно, берите больше. состав хлопок",OK
"Смотрится дешево,  не как на фото, перья не густые и у многих залом формы",OK
"ставлю три звезды,потому что выслали не тот фасон какой я заказала,но доставка быстрая и трек отслеживался",OK
"Пижама окрасилась  пока дошла ,кофта нормального размера ,а штаны немного маловаты ,заказ очень быстро пришёл ",OK
Порван карман,OK
"К качеству товара претензии нет. швы ровные,нитки не торчат. единственное резинка не зафиксирована. материал синтетика.ставлю 3 потому ,что отвратительно сидят на фигуре. сзади все морщится. на улицу в них не выйду ,остаётся носить дома((( жаль",OK
"Заказ не пришёл, заказывала два раза, ни в первый, ни во второй не пришел. Ждала по 3-4 месяца. Продавец долго не хотел отдавать деньги",OK
"Товар сшит неизвестно на кого. При том что нет молний и пуговиц, надевать нужно через разрез на спине и длина изделия оказалась настолько короткой что одеть изделие на шею невозможно. Горловина сама по себе очень широкая и будет болтаться. Рукава также очень широкие и не обтянут руки. ",OK
"Не понравились. Талия занижена, впереди собирается и топорщится. Не знаю как надеть. Карманы шелестят как бумага",OK
"шел чуть больше месяца,ткань приятная.верх подошёл идеально,а вот низ несуразный слишком короткие трусы",OK
Полиняло((  при первой же стирки,OK
"Это катастрофа... Заказ был отправлен в последний день, так ещё и продавец отвечает только через несколько дней. Само платье сидит как мешок, в плечах тянет, на груди расходится. Что с ним можно сделать, понятия не имею...",OK
"Не очень качество, заказывала у другого продавца и там действительно понравилось . А тут так себе",OK
"Сидит странно. Сзади образуется пузырь, хотя по плечам как раз. Расширяется к низу. Носить не смогу. Параметры 87-78-98, заказала М. Пошив нормальный, кнопки вроде крепко посажены. Тонкое, на просвет виден как распределен наполнитель, немного неравномерно. Расстроена. Крой странный, наверное вытачки помогут.",OK
Почему написано - хлопок ?? Когда это синтетика !! Ужасно. Ударяет статическим током. Цена -1005 руб.,OK
Ожидала лучшее.,OK
Не тот цвет прислали,OK
к сожалению блузка совсем не так выглядит как на фото..может быть в черном цвете и получше будет но не советую...ткань совсем не та что на картинке.,OK
"Качество ткани нормальное, но сама по себе ткань очень не плотная и сзади сильно просвечивает, плюс длина очень большая, идеально подойдёт для высоких",OK
"качество среднее - тонкая вязка, не факт, что переживет стирку. цвет немного отличается. но цена, конечно, смешная, так что в целом норм.",OK
"Качество синтетика, хотелось бы и получше)",OK
the order was coming too slow,OK
ерунда,OK
"очень велико,ошиблась с размером и длинновато не как на картинке,очень жаль конечно,но спасибо хоть пришло",OK
Рукава очень короткие ,OK
покупала 2 трусов вернули деньги за одни....ничего не прислали,OK
"размер больше чем заявлено, сама толстовка очень, тонкая, как водолазка.",OK
"Заказывала зелёный костюм размер М, короткие рукава, штаны тоже короткие, выше щиколотки. Сзади какое то чёрное пятно. Если присмотреться то видно. После стирки не исчезло.Думаю если заказала на размер больше длиннее ни рукава ни штаны небыли.",OK
"Заказ шел месяц. Толстовка оказалась велика. На 54 рост 164 -- весит мешком, рукава закрывают кисть полностью., да и окружность манжеты велика. Молния изделию не подходит -- слишком тонкая и вшита не очень, сборит. Подборт не прикреплён и мешает молнии застёгиваться. ",OK
"Поставила три звезды только за то что цветопередача фото неудачная ,заказала две разные модели ,думала что это бежевый и серый но не как не розовый,по факта пришли обе одинакового цвета,качество все хорошо  ,доставка быстрая ,но вот только из за цвета расстроилась(",OK
"Размер нормально, но ооочень долгая доставка.",OK
"Не пришла посылка, но деньги вернули",OK
"Материал сильно мнется,",OK
Товар соответствует описанию) но на хs размер большой и висит.,OK
"Спасибо за своевременную поставку моего заказа, но , очень расстроилась, что блузка мне не подходит по размеру, маловата. Мерки снимала точно, вроде бы ошибиться не могла, теперь придётся подарить дочери на Новый год, если ей понравится.",OK
"костюм хорошего качества, но ОЧЕНЬ МАЛЕНьКиЙ!!!!      XL на XXS максимум. Очень разочарована.",OK
"тонкие,не такие,как на картинке",OK
"Отстой, очень-очень большая, вязка не плотная, просвечивпется(( Основная проблема конечно размер. Я на 5 месяце беременности и она на меня огромная!!!!",OK
"Товар не пришел, но деньги вернули.",OK
Качество ужасно. Ткань не такая какие фото ,OK
"заказ вовремя не пришёл .доставка была платная. задержка заказа почти 2 недели. Но куртка пойдёт для её цены норм.Просила продавца вернуть деньги за доставку,но на все один ответ- ждите заказ в пути.",OK
"Ну что сказать?смотри сами...доставка больше месяца по распродаже брала почти за 800р,увидев в реале очень пожалела...за эту цену на распродаже можно в масс маркетах купить гораздо лучше.самый большой размер на 50 русский сидит не в обтяг но и не свободно.ужасные нитки изнутри и швы,и снаружи тоже что неприятно.Не Рекомендую данный товар.",OK
"Размер маленький, не совпадает с выбранным.",OK
"Посылка не пришла, деньги вернули.",OK
"Товар пришел быстро. Трек отслеживался. По размеру s на российский 42 подошёл хорошо. Разочаровало качество - местами брак в вязке, торчат нитки, не проработаны швы. Придется дорабатывать.",OK
материал тонкий висит как мешок знала бы не взяла.,OK
"ужасные. наверно самый плохой мой заказ,а продавец ещё и наврал, я у него спросила ""точно они широкие придут?"" она ответил""да"" но в итоге они пришли в облипку. доставка быстрая конечно ,12 дней,но тавар ужасный. не советую.",OK
"юбка хорошая, теплая. но было оторвано 3 петельки для ремня и катышки.",OK
"курта пришла ужасно упакована,очень мятая,размер не подошел,заказывали XXL только только на 46 размер,продавец положил подарок 2 резиночки",OK
"Леггинсы пришли быстро. И на этом плюсы закончились. Очень их хотела, начитавшись положительных отзывов. Но! Они пришли с дырой. Исключительно верхней части, которая как капрон расползается. Упаковка была целая, значит их такими отправили. Продавец на мои недовольства предложил скидку на следующий заказ!!! На этом диалог    был окончен. Настроение испорчено. Деньги, хоть и не большие, выкинуты на ветер. С дырой ничего не сделать, на самом видном месте.",OK
"Срок поставки больше двух месяцев , брак ( на фото)",OK
"пошито не качественно. воротник задом на перед ( шов который должен быть сзади оказался спереди). проймы широкие, пузырятся, рукава длинные. перед вздернут, а зад висит. на бедрах "" уши"". видно для очень широких бедер. и размер не соответствует. мне большое xl. ( 162, 72, грудь 104, бедра 103). попробую перешить. доставка быстрая 12 дней. с продавцом не общалась.",OK
"В общем неплохой кардиган,но по отзывам ожидала лучшего качества,нитки торчат(я их конечно убиру),немного колючий(может после стирки станет мягче),карманы внутри не оверлочены,со временем нитки поползут.запах небольшой есть,но не критично.на российский 42 хорошо,рукава впритык.доставка быстрая.",OK
Не соответствует описанию! Ворот не такой как на картинке. Придётся перешивать! Спасибо за подарки!,OK
"Маломерки, не подошла по размеру.",OK
спасибо,OK
"ткань не джинсовая, а обычная бязь, запах химический от изделия сильный,размер очень большой- 3 XL аж на 54-56 российский",OK
"Заказала размер xl согласно их размерной линейки и утонула, на 3 размера больше",OK
"к сожалению ткань такая противная, тонкая. но одеть один раз на фотоссесию можно",OK
"4хл на 52 размер. можно и на 54 натянуть, но сильно борит( как сидит не понравилась.",OK
"Качество материала не соответствует цене. Синтетика, не очень приятно.",OK
"Носочки хорошие, приятные, качественные. Купила за 38 рублей без всяких акций. Хотела заказать ещё, но 11.11 они стоят 58 рублей уже со скидкой. Вот за этот дуреж ставлю 3.",OK
Свитерок не понятного фасона))) Широкий и короткий. Узкие рукава. Запах не выветривается после стирки.  Полностью переделывала его. Брала с купоном на распродаже. По полной стоимости не взяла бы. Не советую.,OK
"качество не на высоте, я обычно ношу 27р,т.к с начесом заказала 28. еле влезла в ногах,спереди торчит. при стандартном росте 165,по длине не хватает сантиметров 10. на фото продавца они по щиколотку. доставка стандартная",OK
размер не соответствует действительности.,OK
"Рзмер не соответствует .Мой размер L-XL но я заказала 2XL, но размер мал.  Открою спор.",OK
"Качество нормально. А вот шло ооочень долго , куртка не плохая , все равно рекомендую, но оценки снизила !",OK
"обидно,не успела прикрепить цепочку к
 платью,звенья порвались.Качество платье хорошее,но опасно выходить в такой куда либо боясь что они порвуться и голая останешься.Модно думаю придумать что то другое вместо цепей",OK
"Чулки не подошли. Очень жаль. Совсем маленькие для меня. Так что, полные женщины, это товар не для нас!! Не особо тянутся, резинка не держит совсем. Даже если с поясом использовать мои ляжки вываливаются и выглядит это ужасно.... Сам по себе товар не плохой, но не для больших женщин!",OK
"Блузкa очень приятная к телу,на мой размер 46-48 заказывала XXL,размер подошел под низ можно одеть еще маечку.Только огорчил срок доставки,заказала 10 ноября 2017,а пришел заказ только 4 января 2018,почти 2 месяца ждала заказ.Планировала получить блузку до Нового года.",OK
"Было не указанно, что джинсы маломерят на размер. Заказала М , в итоге малы и короткие! Шли месяц. ",OK
не подошел размер,OK
"Приятная ткань
Торчат нитки
Шла около месяца до Сибири",OK
"Платье синтетическое, тонкое, но соответствует фото. ",OK
Качество юбки хорошее. Доставка быстрая. Но!!!! Продавец положил НЕ ТОТ ЦВЕТ!!!!! ,OK
"Крой не профессиональный:ворот торчит,складки на спине с пере тянутой тканью,пере кошено в нескольких местах.Цена не соответствует качеству пошива.Кто шил -тот не понимает в крое.САМОДЕЛКА плохого качества. Три звезды даже не заслуживает.",OK
на 46р катастрофически мала будет хорошо  на русский 40 либо европейский 34. боковой шов находится на спинке растягивать такую ткань некрасиво хотела взять в другом цвете  но хорошо что дождалась эту.,OK
рукава нормальные вроде..но узкие . передавливает все руки. хотя я вешу 45кг..руки худые !  расстроилась,OK
"Заказ шел почти 1.5 месяца.  Пришли носки другого цвета не те, которые выбирал. Продавец изменил способ доставки на другой. Хотя изначально я выбирал aliexpress saver shipping,потому что отправления данным способом мне приходят обычно за 14-18 дней. Вообщем хорошо,что хоть заказ пришёл.",OK
Очень прозрачные,OK
"заказала ""М"" на рост 172, ог-90, от-78, об-89, влезла, талия завышена, по факту цветочный принт не белый с серым, как на фото и сидит конечно не так как на фото. может за эти деньги и нормально, конечно. доставка очень быстрая, недели две где-то, учитывая, что заказывала перед новым годом, если бы не новогодние праздники, то еще наверное быстрее пришел заказ. поэтому за доставку 5 звезд, а вот за сам товар 3!",OK
доставка очееееень долгая....3месяца пришлось ждать,OK
"Модные ,Но на 175 короткие!!",OK
"рубашка пришла, спасибо, но рукав воротки, ношу как 3/4",OK
"если честно, то куртка не очень. пошив отвратительный. совсем не понравилась.",OK
"Халатик секси, на свои денежки. Но внимание впереди не назапах, а так чуть сходится. Пожалели материала",OK
"платье неплохое,описание точное, цвет полностью совпадает,с продавцом не общалась, заказ сделала 28.11, получила 19.12, впринцепе быстро,была бы довольна посылкой если бы не омрачил достаточно заметный брак,расстроило сильно(((( и на самом видном месте...хотела заказать еще зеленое,теперь даже и не знаю..а стоит ли..вдруг такое же придет..",OK
неприятная синтетика на рукавах и спине.,OK
"Джемпер пришел с биркой Fatika.Длина рукава и изделия мне подошла,но вот плечи...Явно шили на ребенка.Всегда заказываю S на Алике и никогда не промахивалась,но здесь S идет как XS если не меньше.По отзывам поняла,что партии разные и все сшиты по-разному.Из плюсов:не плохое качество и мегабыстрая доставка.",OK
коротковаты рукова,OK
очень тонкая и очень холодная.  даже на холодную осень не пойдет.,OK
Очень маломерит.На ог 105 xl маленький. Качество хорошое .,OK
не в восторге. рукава очень узкие,OK
"Качество мне не понравилось. я еще не мерила, но думаю будет пылиться на полке!(",OK
"товар шел месяц, не отслеживался и пришел под другим номером, на сорочке одна лямка не пришита, нитки торчат, качество на 3.",OK
"товар так и не пришел (((,но продавец молодец несколько раз продлевал защиту и всегда был на связи.деньги вернули.",OK
"Хлопок, видимо, в составе есть, но синтетики больше. Маломерка",OK
"Не соответствует описанию. Как вскрыла пакет, 2 пуговицы отвалились. На мой рост 160 оно слишком длиное(( до колена. Висит",OK
на 44-46 максимум,OK
качество средненькое.,OK
"Заказывала размер S, оказался слишком велик. Сидит плохо, весит бесформленной тряпкой.",OK
"Платье узковато,хотя всегда заказываю M.Модель платья хорошая, но присутствует запах,торчат нитки,пуговицы при вскрытии пакета вывалились. Трек-номер не отслеживается.",OK
"ждала заказ 3 месяца, очень долго... Китай не виноват, что наша почта России работает с ""высокой скоростью"" :) заказ так и не пришёл...",OK
"ну рубашечка ничего такая, но голимая синтетика! но за такую цену... наверно неплохо",OK
"Среднее платье, ничего особенного не нужно ожидать от этого платья. Как водолазка на флисе длинная. Выделяет все достоинства и недостатки фигуры и нижнее белье и колготки. Такое платье подойдет девушкам с идеальной фигурой и на голое тело  На параметры 103-83-93 взяла L. После первого раза сразу же появились катышки на спине(сидела в кресле на работе). Если бы знала, что оно придет таким, (надеялась на трикотаж)  никогда бы не заказала. Лучше бы что-то другое купила на эти 500р, а так впустую выбросила.",OK
"Вместе кофты прислали майку, открыла спор, вернули частично деньги",OK
"Товар до Челябинска так и не дошёл,деньги вернули",OK
"Неплохо, качество норм, но размеры не понятные, карманы пришиты в разные стороны, хотя из-за них и покупала, пояс вообще огромный обрезать не решила поэтому в три оборота",OK
"карманы пришиты не на одном уровне, слишком длинные рукава",OK
"Ничего обычного. Хлопок, воротник разбабахан ,на слоновью шею, а в бедрах трещит по швам. Будет сильно мяться.",OK
очень неудобно,OK
"Блузку ждала больше двух месяцев. Пришла блузка маленькая на два размера меньше хотя маркировка L. Не смогла натянуть на себя ее. Очень расстроена. Блузка не плохая,  качество нормально за такую цену. Открыла спор вернули часть денег.",OK
"Размеры боди не пропорциональны. Длина по спине очень короткая. Я заказывала размер L, хотя ношу М, но в итоге в груди велико, а в длине - коротко. Вышивка красивая, смотрится эффектно. В итоге я решила перешить боди в топ))",OK
Заказывала платье на Новый год в ноябре. Месяц пролежала в Китае. Пришло в январе. Очень жаль. Теперь без надобности. Само платье хорошое.,OK
качество ужасное,OK
"Размер не соответствует заказала 5 xxxL, а на самом деле 2xxL",OK
"На фото выглядит по другому. На деле мешковатая неплотная ткань, присутствуют затяжки.",OK
"Кофта красивая, очень мягкая ткань и приятна к телу, но пришла с несколькими затяжками, что очень не приятно, так как на такой ткани они очень заметны:(",OK
"Товар не пришел, продавец не соглашался со спором , ждала 4 месяца ,Алиэкспресс добавили решение вернуть деньги .",OK
"Качество кофты оказалось очень низкое. Снаружи на ощупь дикая синтетика!!! изнутри мягкая слой синтетики (поприятнее). Возможно ходить в ней будет не комфортно. Размер подошел хорошо, сидит тоже нормально.. На свой 42, взяла м. Кого не смущает качество - смело берите!)",OK
no produkt!,OK
товар не пришел. деньги вернули,OK
размер не соответствует. узкая в рукавах,OK
"ношу размер маленький 38-40, взяла размер S оказался велик .,обьем груди 78",OK
"Очень сильно маломерят, берите размера на два больше. А так качество - синтетика, на раннюю весну само то.",OK
"размер 5xl  соответствует русскому 54 размеру. тонкий материал, на фото показался плотнее, выглядит простоватого, не очень соответствует описанию!",OK
"Заказываю штаны третий раз, все разы - XXL и все было отлично, а в этом заказе под маркером XXL пришла штаны прилично меньше предыдущих.",OK
Bad defect!,OK
"это тёплая кофта,но НЕ ПАЛЬТО!

рукава широкие у кистей,пуговицы пришиты не правильно,хлястики ,как сопли болтаются",OK
"Пояс не положили, нитки торчат",OK
"товар не пришел,  но продавец деньги вернул.",OK
очень короткая. от горловины длина 39 см.качество хорошее. носила бы с удовольствием если бы не длина. может только под. сарафан. мой рост 157.ог 96.L подходит.,OK
нормальные,OK
"очень маленькая, подошла только на 7-летнего ребенка, а так качество хорошее",OK
"Это уже третья футболка , две предидущие были отличного качества , а эта блестящая синтетика ",OK
Халат пришёл с жирным пятном. Деньги пока не вернули ,OK
"На фото смотрится объёмной, на самом деле маломерки - короткие рукава и по длине тоже.",OK
"За такие деньги полная ерунда. Короткая, пройма огромная. Выглядит на 100 рублей",OK
"Леггинсы хорошие. Рисунок точный. Имеются карманы. Я осталась не довольна, так как они блестят, на талии болтаются.",OK
"бронежилет для титек
так то всё вроде по описанию подходит, но носить невозможно",OK
"очень маломерит! теперь платье лежит без надобности,зря потраченные деньги!",OK
малы,OK
оказался мал(( но качество вроде не плохое...,OK
"думала юбка будет хорошего качества, а оказалось, эта юбка этих денег не стоит)",OK
"идёт в размер, если хотите что бы было свободно как на фото нужно брать на размер больше, края ворота и руковов совершенно не как не обработаны ткань в этих местах крошится",OK
"качество очень тонкое,на фото лучше",OK
"Заказ был оформлен 19 Октября...Но продавец мой заказ отправил  другой город и другому продавцу...И он получил 11 Ноября.Ну как же так!?Почему такие невнимательные продавцы??????Пришлось вызвать спор,и продавец уговорил ,что они заново отправят мне мой заказ.Я согласилась(((( Повторное оформление было 9ноября и получила я  2 декабря,свою долгожданную кофточку. В целом ждала её 54 дня.
Заказала черного цвета xxxl-подошла хорошо на 54 российский размер.
Продавец общительный,на все мои смс отвечал...Это был второй заказ в том магазине,теперь и не знаю буду ли там заказывать или нет.За невнимание продавца снимаю 2**",OK
"Пижама мягкая, яркая, но пошив странный, матня высокая под грудь, штаны короткие, рукава у кофты короткие, брала xxl на 46 р. и рост 168, пижама мала(",OK
wery long sand time,OK
"Качество ткани не очень. Торчат какие-то мелкие  ниточки по ткани, как будто-то грязная вязка. Вырез горловины перекошен. Талия посажена выше, не пропорционально. В общем дешевая копия, того что на картинке. За 500рублей еще можно взять... но не дороже",OK
"1 гача штанов сшита криво - при носке выворачивается.
в целом качество очень хорошее.",OK
"Сами по себе колготки нормальные, но... На фото продавца явно другие колготки! Эти немного (совсем немного) просвечивают, имеют небольшой блеск и у них совсем нет флиса, как на фото у продавца.  Изнаночная сторона приятная, похожа на хлопок, но не флис. Плюс к этому две полосы на задней части немного тянут и создают небольшой дискомфорт.
В общем, качество у колготок нормальное, за исключением того, что представлены колготки другого типа.",OK
"Сама по себе блузка не плохая.но мне не повезло пришла грязная вся в крапинку.открыла спор,но его закрыли.пришла быстро за 2 недели.",OK
"такое дерьмо,просто нет слов",OK
"На мой рост 156 рукава КОРОТКИЕ! Представляете? Что же будет, если девушка высокая? Это уже футболка получится. Колется и запах ужасный!",OK
"На девушек с размером 40-42, если ваш размер больше то водолазка обтянет как барабан. Мой размер 46, сильно мало в подмышках. Швы наровные. ",OK
"товар не такой как на фото у продавца.
  Гипюр намного тоньше, на фотографии другой. дома ходить можно.  сама ткань очень тонкая, приятная на ощупь",OK
Лёгкий трикотаж.Похож на половую тряпку.Только на выброс.,OK
"Халат жёлтый,  а не бежевый,  да ещё и мал,  хотя другие вещи в этом  магазине  по размеру",OK
"Пришли как на ребёнка ,размеры несоответствуют ",OK
"Впервые решили заказать на Али экспресс. Сынишке очень понравилась толстовка с волками. Вот долгожданная пришла к нам в такую даль. Рисунок такой как на картинке. А вот качество. Думала материал из типа трикотажа, синтетика гольная, строчки кривые, нитки торчат длинные на кармане. И даже со скидкой не стоит таких денег. 
Я конечно оставила, сын долго ждал. Ему нравится:-)) Пусть временами носит:-)",OK
"Очень долгая доставка. 2,5 месяца. Кофта очень короткая",OK
"Ожидала, что повязка будет на резинке, а она на проволоке. Разочаррвание",OK
На размер 42 большие,OK
"Платье получила ! Но увы очень мало(мой размер 44) нижняя подкладка тянется , а вот где ворот и руки нет, еле влезла .не знаю, как другим девушкам подошло . Попробую отнести в ателье и что то придумать .платье конечно интересное . Но я Очень расстроена ",OK
"Ткань хорошая,швы вроде все ровные,но смотрится отвратительно,на фигуре сидит ужасно,не понятно вообще на кого это сшито.",OK
товар пришол с отвратительным запахом тухлыми яйцами. а так в принципе товар мне понравился.,OK
"качество трусов супер, но! все разного размера + модель на бабушку! до пупка! почему бы сразу не до груди?! если есть у продавца не такие высокие, еще бы купила!",OK
"ткань,как у подкладки,тонкая,носить не буду",OK
"вообще не то пришло, обычные чулки с поясом и креплениями. товар устраивает, но почему не тот что заказывали не понятно, причем в коментариях у людей как на фото в описании, а у нас эксклюзив))",OK
"Заказывала белую. Ткань(чисто белая)-обычная футболка. Горловина, манжеты и низ-трикотаж, более плотный, что ли, он отдаёт желтизной, отличается от цвета основной ткани.  Горловина пришита ровно, а,вот, манжеты и низ оторочены криво. В глаза бросается не сильно, но я сама шью, и мне это очень заметно. Этот трикотаж (горловина, манжеты и низ) довольно хлипкий, уверена, что растянется быстро(придётся резиночку вставлять) и появятся катышки. Носить буду, но точно недолго, т.к. быстро потеряет первоначальный вид. Так что, думайте. У других можно такую и подешевле найти. А  у марки ТВОЕ такие кофты намного круче и по цене не сильно отличаются. Заказала S для дочери, но на меня как раз, я ношу 44 русский.",OK
