text,label
девочки скажите пожалуйста как встать на биржу через гос услуги по подробнее пж,OK
царица небесная! моли бога о нас!,OK
"стыдно за нашу страну, что такие старики нищие",OK
походу это цикломед.,OK
"честно говоря я перестал смотреть российский футбол. смотрю евро кубки, там люди играют! в ссср да играли, свои школы были, много молодежи было болел за киевское динамо, что не фамилия то звезда, да спартак был хорошь! были болельщики которые действительно болели, приходили с детьми на стадидион. сейчас фаны, сброд алкоголиков и долбоебов. драки ломают, крушат. да ты прав футбол в стране исчезает.",TOXIC
молодец!! класс!!! супер!!! отлично!!!,OK
кури говно - за здоровый образ жизни),TOXIC
что усилятся.возмите и воспитывайте.,OK
надо избирать все вертикаль власти от пред колхоза до пред райисполкомов а не назначать нерадивых руководителей тогда будет порядок в стране выборы должны быть честныя а война нам не нужна,OK
я не смотрю например.телеканалы они как проститутки.спрос рождает предложение видать,TOXIC
"в 2013 так же приехала на поезде москва-грозный, на вокзале было многолюдно. столько связанно с ним, мой дом стоял на привокзальньй площади, столько воспоминаний!",OK
"сразу видно дрищь , ты там не был! пидобол!!!",TOXIC
"ну прямо как в писании понтиус пилатус .умыл руки так сказать на западе он не нужен, хотя на роль скрипалей он со своими отпрысками может быть и понадобится пусть кота прихватит",OK
чеснок крупный цена,OK
прочла интересно,OK
"наконец то, стали появляться женщины, похожие на женщин. сама прекрасна и девочкам своим прививает вкус.",OK
с днём рождения здоровье и счастье благ вам,OK
эка его...,OK
таких не людей надо збиваиь как он животину чтобы он здох,TOXIC
с рио и с соляриса неподойдут центральное отверстие маленькое,OK
"скоро осень, за окнами август, от дождя потемнели кусты, и я знаю, что я тебе нравлюсь...как когда - то мне нравился ты!",OK
"очень красиво, думаю и на вкус приятные, вы талантливы, с художественный вкусом.",OK
"упаси боже, своих хватает....хаха",OK
перехуярить этих зайбаных китайцев в месте с их вирусом!!!,TOXIC
невозможно зайти в игру с самого начала.,OK
всем привет хорошего дня,OK
89885724524 п. веселый.,OK
выблядки цикличной ленки вб влад ася внучок,TOXIC
бывший фсбник гнать его из церкви и сжечь на костре иуду,TOXIC
"татьяна, здравствуйте, а вы не учились в 29 училище?",OK
и сколько стоят наклейки,OK
"вообще не люблю её, значит, не ела хорошую). поделишься, как её делать?",OK
о ты бози мой,OK
супер это про мою одну .......,OK
"спасибо,в группу могу",OK
наконец то запахло свободои ...браво хабаровск ..вся срана с вами,OK
на твоей жене могу по работать в рот ей дать,TOXIC
серьёзно 😳,OK
нужны не малые деньги для всего благоустройства вся красота у кого есть финансы!!!,OK
"вот это и есть прямая провокация! именно такие призывы и дают основания властям заяалять о противоправной и даже экстремисткой сути хабаровских митингов... так что, автор этих строк, вы - сам и есть провокатор...",OK
"каждая болезнь страшна по своему.новая инфекция опасная,времени от выздоровления первых излеченных прошло мало. дай бог,чтобы в будущем не было никаких осложнений.",OK
мне нужно сколько додите,OK
"я непонял,её трахают сзади?",TOXIC
слушай малус или как тебя ты гадина если ты мужик давай встретимся чем здесь людям мозги делать хайдук ты румынский зря наши вас освоболили от немцев лучше ывс фрицы топтали бы... давай звони 7899 6844754 звони и встретимся за этого актёра я тебе в рот дам тварь последняя,TOXIC
"писала моя сестра, просто пишите яндексе написать письмо президенту и там пишите что вам нужно",OK
"у меня была путевка 7 апреля я прошла мед комиссию,но в соцзащите сказали,что в связи с короновирусом приема нет,правы ли они ответьте пожалуйста",OK
расстрелять он а этусуку поvеsн с,TOXIC
"земля ему пухом,родным сил и здоровья пережить это горе.",OK
а почему же опубликовали модераторы? я не видела.,OK
"оксана, лена в отпуске, завтра все будет",OK
"это как зубы чистить. если нет привычки раз в 7-10 дней, или при разком изменении температуры, корректировать давление, то поздняк метаться. тут, правда, может помочь случай связанный с необходимостью первый раз в жизни платить за новые шины из своего кармана.",OK
очень обаятельная!,OK
базар не по делу. все равно он наколотил голов полные ворота,OK
фии у нас во дворе стая и ничего не можем сделать,OK
скажите пожалуйста где вы видели ?🙏🏻 мы сразу туда поедем посмотрим ),OK
"спасибо,не знала что это считается за приглашение,теперь всё понятно",OK
отрезать и замолкнуть,TOXIC
"к русским на многих курортах относятся не уважительно, но и русские зачастую ведут себя неуважительно.",OK
да хотя бы минусовое зрение,OK
а кухонные гарнитуры делаете на заказ?,OK
"то ,что бутылку тебе в жопу это у тебя национальное,а чего прикидываетесь,что в.в.путина не любите..😂 😂 😂 а..? долбоёбы... 😂 😂 😂",TOXIC
"обиженный, наверняка!!!",OK
"подскажите пожалуйста,как снять с пенсионной карты с фото деньги? какие условия?",OK
здравствуйте что с ним,OK
"интересно посмотреть на хозяина ,этого чуда!",OK
уже идёт работа!,OK
"позитивное видео ! умеют , любят веселиться ! им комфортно друг с другом ,если что не по душе , не встречались бы . и гау достал из копилки такое чудное видео , пока гадали , предполагали , а некоторые и вещали о тайном люди жили каждой своей жизнью и дружили семьями !",OK
у каждого человека свои проблемы.,OK
"подписываюсь под каждым вашим словом. и моё личное мнение такое,сажать надо за такое. раньше,в советское время виновных посадили бы - однозначно.человеческая жизнь ничего не стала стоить,вот то то и страшно.",OK
не верю!(h),OK
швидкогроши обирай смартфони б вигравай оформлюй заявку отримуй кредит смартфонив смартфон та вигравай новенький хиаои акця швидкогров обирай смартфон вигравай геdи поте дие бо оо по бовоо по всй територ украини включно крим автономнов республ и крим та зон проведен ня оос вт подаруном кможе вдонтиь вфозосраженого детали та умов на сай тов сложивчий цент лише паспорт та код,OK
"​вдесятером пиздить невооруженного???? мусора, кто вас родил???????",TOXIC
об мама а кто мой папа не он знаю был маске в,OK
"не, это сказочный долбаёб!!",TOXIC
"кабачки натереть на крупной терке. добавить яйца, муку, соль, перец, раздавленный чеснок или чесночную пасту. перемешать. жарить на небольшом количестве растительного масла в виде блинов. для начинки натереть сыр на мелкой терке, добавить горсть петрушки, сметану, горчицу, чеснок, соль, перец. перемешать. помидоры нарезать тонкими ломтиками. собирать торт можно даже из теплых блинов. намазать блин сырной начинкой, разложить сверху ломтики помидора. накрыть следующим блином и собрать весь торт в такой же последовательности. украсить по желанию.",OK
здравствуйте! а через границу как сейчас закрыто или можно?,OK
"здорово👍,а можете показать?",OK
"а ещё этот продавец,сливу синюю предлогал ,а когда я спросила сорт и т.д. меня начали игнорить.....",OK
ждём всё кроме альянсов..🙏,OK
"тварь .расстреливать таких нужно без суда и следствия ,на месте !!",TOXIC
"не понять,помнят,или нет! совсем слова забыли!",OK
"поступок! и никакого гонора,звездности! ефремову по сути ой как далеко до него- а звездность,заносчивость и переоцененность своего таланта,привели к трагедии и тюрьме.",OK
завклубом.,OK
приезжайте регионы там лучше чем москве...........,OK
в тот же день нашлась мать,OK
зверьё сейчас гораздо лучше людей...этих то и людьми сложно назвать...,OK
теперь россия может спросить у батьки;и ты брут?,OK
"скоты, это мягко сказано! их в жизни постигнет такая же участь!!",TOXIC
он не был замполитом. он был освобожденным комсоргом. мальчиком на побегушках.,OK
"как таких скотов земля носит, лучше бы в приют отдали. когда нето и с вами так поступят, только в другой форме.",TOXIC
но вот бабушку в астрахани свою не навещал и не помогал.,OK
"в казахстане, если без маски, штраф 83 тысячи тенге, это почти 250$, задумаешься...",OK
у моей мамы такие еще других цветов. разновидность орхидеи.,OK
многие люди и этого не умеют.супер пёс.,OK
14 туристов союз солнечный на эмблеме 4 бабочки,OK
"2 августа, прошло нормально.",OK
музь в в g нас связала коже усяе рисих оик,OK
"а может также инъекцией раствора соли или укс кислоты попробовать. но это если единичные экземпляры,а поля или травить или глубоко выжигать",OK
очень красиво👍😊,OK
"мне интересно где жили люди у которых колбаса и мясо лежали на прилавках* знаю что снабжение было хорошее в москве, в питере и на украине. на север были поставки. и все! остальные на электричку и в маскву!:-d",OK
кандалы и лес рубить.падлец не дали оттянутся в пустом самолете.вызывая и все какой-то весёлый хватит.еще этого нам не хватало старты.,OK
глазки опустил и молчит,OK
полный дурдом!!!!!!!!!!!,OK
распутство разрушает основы чистоты и нравственности.,OK
красота розы красивые супер,OK
добрый день !освоить новую профессию очень интересно.с удовольствием приму участие .,OK
и мне нравяцца. весело было и кошелек ногой закрывал )),OK
"пудовкин денис евгеньевич. благодарим. подвиги героев - бессмертны... мужество, патриотизм, героизм = это все прорастает из правильного (!) детства... денис, да светится твое славное имя на небесах...",OK
мой знакомый один утверждает что он другой я с с планеты ним не спорю я тоже что верю планета долб ебов существует,TOXIC
когда и где итоги розыгрыша?,OK
здравствуйте! лист в наличии есть https://www.coins-mania.ru/list-dlya-monet-serii-oruzhie-velikoi-pobedy,OK
да это не она !,OK
спасибо и тебя тоже красавчик 🙏👍,OK
"у меня была боль в душе ( с ума сходила несколько месяцев ) ,помог один человек ,теперь не знаю как ему помочь .мы поменялись местами",OK
напишите какой этаж и дом и цена?,OK
это за эти заслуги прщелыга хрущёв вынес сталина из мавзолея ?!,OK
"шикарная девушка, красивая.",OK
перец болгарский забыли...:p,OK
"ветеранов труда,чернобыльцев,ещё несколько категорий льготников получающих субсидии на жкх,с июня лишили части льгот(причём от 30% до 65%)!!! путин чтит интересы олигархов,а не народа,факт!!!",OK
напишите пожалуйста номер телефона свой,OK
хорошо и не скучно разные вещи.,OK
в тяжине,OK
на хуй они нужны лабухи московские,TOXIC
нежность на двоих...👍 😊 ❤,OK
как всегда это предложение по ветру !,OK
в такую жару говорят врачи вообще пить б оч по два литра в день ну так воды же не пива а б оч бля врач нахуй иди ты что б оч,TOXIC
"эту падаль на кол!еще глотку дерете,что слишком грубо работает полиция!а это...что???",TOXIC
козлов ты пидар такой же как и путин,TOXIC
хуебень.,TOXIC
"это жестоко, но для чего нужны такие инвалиды, надо так врач сказал все табо, аборт я то тяни его и государству и этой бездумной мамаше(сама я инвалид по случаю) это очень трудно.",OK
гондоны не благодарные,TOXIC
вы знаете кто она? поделитесь...,OK
не вступайте в дискуссию с прозападными пидарами подпиндосниками ! их призвание - гнать говно по трубам ! собака лает - каравн идёт ! пусть гавкают промеж промежности между собой !,TOXIC
"крупно зернистого песка,соды",OK
диктор с большой буквы.помним,OK
на йух попа твоя хороша,TOXIC
сука он последний,TOXIC
мерзотина! сразу же после аварии надо было в камеру!!!,TOXIC
не удалось загрузить данные х,OK
"я с удовольствием хотела видеть такого губернатора области!держись сергей,простой народ за тебя!!",OK
после чо лет женщина решать сама вправе ей сколько лет и где нее талия у на волие позитива окруjпахоlпероzииvа,OK
с днем рождения красавицы! будьте всегда здоровы и счастливы! 🎂🎁🎂🎁,OK
короче как говорится и тебя вылечят и меня 😆не женится пока не собираюсь. надоело рутина путина,OK
"валерию сочинскому: государство не мусорское, порядочных людей значительно больше, к сожалению и в нашем обществе гнилья хватает.",OK
вот ещё из той же коробки,OK
в рубашке родился!👌,OK
"я делаю без уксуса и майонеза, у нас был пищекомбинат и там выпускали икру прекоасную на весь союз. без уксума и майогнеза.",OK
"чушь полнейшая.уголовник джугашвили не нужен ни сейчас,ни вчера,ни завтра.у нас есть в.в.путин.а коммосеки скачут н а х.",TOXIC
наверное на что то жалуется,OK
"вот так невезуха.эх,федя ,бедолага.",OK
привет) тебе варежки нужны? иди дам,OK
живедер гореть будешь в гиенне огненной. к тебе летит бумеранг урод. а почему женщина не забрала собачку? я бы такой кипиш подняоа бы. видимо ей тоже по хер животное. ужас. кошмар. фашисты. твари. бог вам судья садисты.,TOXIC
большевики хорошо всё обнулили в 1917 году . предатели сдали западу страну !,OK
отдам копьё и ножик для охотницы за жемчугом,OK
"поддерживаю ирину. только вот дарить подарки мешала надпись дарить подарки вы можете через час. недавно такой надписи не было, лимит дарения подарков убрали. но не знаю, может на этот день его вновь вернули.",OK
с днем рождения саvаs ссс bеаиту,OK
"а поступить простому пацану в военное училище взятку просят пидоры, а тут пиздой генерала у аленевода получила",TOXIC
ботильоны цена?,OK
"если вы имеете в виду народ, проголосовавший против, то глабально пидаров намного меньше. так как был саботаж голосования, умалчивание. и многие люди, желающие проголосовать за просто не смогли это сделать физически. например, работали вахтовым методом, а голосования не было организовано. вот так вот.",TOXIC
"не сомневайтесь! прилетит обязательно! потом не нойте, за что? что послал, то и вернулось, только в разы больше. как хорошее, так и плохое. ни одному не удалось увернуться, каждый в своё время получит ,,сюрприз,,!",OK
"очень жалко! такие молодые! ради ноживы, директору базы ничего не стоило погубить человеческие жизни!!! наказать его по всей строгости закона!!!",OK
"это к вопросу о лояльных гражданах с намордниками на подбородках. если вы считаете, что это кака то спасёт вас от ковидлы, тогда может вам стоит от неё вакцинироваться? и это будет хорошим естественных отбором .",OK
я ебу ваших жён и матерей бля . зря мой дед воевал за россию. ваших детей я не оставлю ебу даже в дедсадах в школах короче везде . ваший жены будут рождат от нас . татари ебали вас потом немци рождали от них а теперь мы ебат будем.,TOXIC
митинги это плохо развал страны хаос гражданская война управление из вне,OK
"россия в постоянном пролете вместе с кабаевым. вне сейчас заплати за подстет его косяков , хотя в этом году -- то боюсь фатально ошибится и остаться нищетой , какой ходит половина россиян.",OK
"на три двухэтажки стоит всего один контейнер, и плюс близлежащие дома туда скидывают мусор, представьте с какой скоростью наполняется этот контейнер. и срач постоянно, потому что только вывезут он тут же наполняется.",OK
здравствуй яна..позвони на этот номер 8-927-258-43-61..,OK
"ищу бутыль, запрос стоит.",OK
"ясно дело, только песик👍👍",OK
"его,так надо подвесить,только за я....а.и будет хорошо всем.ублюдок.",TOXIC
будет ещё альбом?,OK
красота!!!!золотые ручки!!,OK
любовь полуянова,OK
а как же тогда бюджет пилить ? россия загнётся 😢,OK
"спасибо,мы стараемся:$ :)",OK
с таким арсеналом все охотники сильны💪,OK
кого летом сделали...,OK
стекло волокно есть?,OK
"магазин откроется после 3 августа. согласно действующим запретам, сейчас торговать нельзя.",OK
"здорово, никогда не обращала внимания",OK
"все хвойные цветут,посмотрите в инете-буйство красок ,но то что мы сейчас обсуждаем к нашим деревьям не относится...",OK
ничего не поняла*),OK
"сильные слова! только вот жаль, что уже нет на таких людей, которые бы держали свое слово. мир переродился. и поэтому идет массовое уничтожение человека человеком.",OK
"в основном молодежь, а они ведь не способны мыслить ,сказали они и побежали.",OK
"а почему счастье только тогда,когда только мама жива,а папа!???",OK
солончак уюни.боливия,OK
что за бред любую тррассу возьми на каждый километр в год приходится по одной смерти так что ненадо чуш писать,OK
загрузите пожалуйста корабль наполеона 2 по 5 союз молдованочка,OK
они как два пьяных друга)),OK
"прекрасные слова, действительно удивительно это так",OK
"потому что он по факту ее себе не снизил до того уровня, которого обещал.",OK
почёт и уважение вам мать,OK
"а я в бухаре! границы жаль закрыты . я бы поехал к тебе.но ты пиши будем общаться, ты очень мне понравилась",OK
там номер в объявление написан 89012631312,OK
ну не всем подойдет ее способ похудения 🤔,OK
"а пидорами,свою родню называй,кто воспитал тебя подонком,утырок сиклявый!👎",TOXIC
обалденное богатство!!! 1000 классов!!! но как представлю что эту драгоценность надо наверно мыть минут 30 потом часа 2 расчесывать и и еще сушить часа 3 :-o а шампуня наверно 05 литра за раз .....(md),OK
стрелять в такое величие??!! в человеке ничего святого не осталось.,TOXIC
амжеланбрые самые от меня,OK
хочешь поработать,OK
все уже забыли про маски,OK
я тоже ранняя.. нам с сегодняшнего дня нужно делать 11 визитов очных к врачам . проблема номер раз - столько врачей сейчас нет,OK
"у нас стиралка накрылась -- новую купили - все деньги вбухали... шли за типа дешёвой, а вышли как всегда - как муж сказал ))) вчера в кари кидс съездили -- там акция 1+1=3 купили егору к школе туфли, кроссовки и ботинки на осень -- за всё отдала 200 р. ))) -- остальную сумму списали бонусами спасибо ))) теперь буду опять бонусы копить )",OK
"да потому что, мы лучшие!🤜👊🤛",OK
еще бы лес продавать на экспорт запретил,OK
сбой при входе в игру и всех браузерах,OK
а куда столько? не при ельцине живëм. а уж хотите запас с делать-то так уж лучше белорусскую тушëнку.,OK
это что за машина такая?👍,OK
"точно сказано, ни как они у власти крови людской не напьются.",OK
"пример с девочкой в бородино, такую мразь только на куски порвать живьём.",TOXIC
девушки добрый день скажите пожалуйста мне вчера пришло уведомление на госы что услуга оказана подовала 22июня г тайга только вчера пришло услуга оказана когда теперь ждать денег,OK
за шесть минут можно доехать только в ночное время.,OK
это обалденная? :(,OK
и что с ним делать ???,OK
"интересно, и почему я это читаю 2 августа?",OK
"любим , помним , скорбим !.",OK
"добрый вечер, можно я заберу картину пантера",OK
а чё ты свою фотографию удалил то?где как бич помойный стоишь?стыдно?😂😂😂😂бичара пропитая😭😭😭,TOXIC
"это,они сами такие причёски сделали себе! 😀😃",OK
"когда звучит музыка в тебе,хочется объять необъятное",OK
"добрый день! приглашаем вас на пробную процедуру со скидкой 50 процентов, которая будет стоить 800 рублей. я так понимаю, вы знаете, что это за процедура и как она работает?",OK
ой беспечные,OK
сейчас на валяют!!! беги......(fr),OK
"менталитет то америкосов , им же там с детства внушают и всю оставшуюся жизнь , что они лучшая нация в мире ! p.s коремье тоже африканец",OK
дай бог здоровья володе паутину !!! здохнните твари которые летие дверьми!!! вам платят и вы готовы хоть россию хоть мать родную продать !!! путин наш президент !!!,TOXIC
всё с тобой понятно.иди на хер быдло тупорылое.,TOXIC
"надо еще посмотреть кто кого и как доит, газ россия продает германии по 80 долларов за 1000 куб.м.,а белоруси нахлебнику по 127дол.для информации.",OK
зло их еще берет что крым наш,OK
вечная память погронцам всех поколений,OK
расстрелять б суку эту гиsоvаснии,TOXIC
поздравляю от всей души,OK
народ! куда можно слить немного атаки? нужно срочно! пишите а игровую почту...,OK
"я тоже делала. все думали, что это грибной салат. вкусно",OK
зачёт!!¡,OK
"давно бы надо, убил ребенка и тебе не жить... вот тогда бы вздрагивать уроды начали....",TOXIC
"​транзитные пассажиры из аэропорта не выходят, а летят дальше! детскую лапшу вешают народу на уши! даже сам забеспокоился - вдруг с них выдавят правду!",OK
"ждём с нетерпением, будем рады встрече в любое время,",OK
"почему нельзя? собирайте смело, только не кушайте их.",OK
полный пиздеж(sc),TOXIC
"на м много можно чего купить, не буду заморачиваться.",OK
"я очень хочу такой красивый и вкусный торт, подскажите где его заказать.",OK
"уважаемый, а чем датсун отличается от калины. если у них двигателя одинаковые автовазовские.",OK
но котенок точно не будет.,OK
"а мужику..который..не три ,не два...какой надо. ??????:( :d :d :d :d",OK
"это во всех странах, не только в россии",OK
а мы проходили хирурга,OK
"утро..kофе на столе..плохой французский в голове.. лямур, тужур иль абажур..та нет же.. вспомнил.. всем бонжур..) доброе... суббота;-) ☕ ok.ru/profile/98283151462/album/812529590118/862960130662 ok.ru/yelena..niklenke07/album/812529590118/862960130662",OK
"на пол - литра воды соли много, а сахара мало,мне так кажеться?",OK
надо скупить весь чеснок по хорошей цене!,OK
счастья и долгих лет вам!!!,OK
я его породу ебал,TOXIC
"как-то утром, на рассвете выхожу на кухню я... там сидят жрут вискарь мой, обнаглевших два попа!! я бледнею, я краснею, захотелось вдруг сказать: вы бы батюшки пошли бы.., вас ведь ищет.. ваша мать!!",OK
"спасибо вам огромное, за спасение! и помните, что таких людей, как вы очень мало!!! низкий вам поклон!",OK
"почет и слава шахтерам, а бабло депутатам, все по российски справедливо.",OK
эти твари давно охуели а мы все терпим!!! не пора ли с них спросить за все!!!,TOXIC
"да,это точно . он такой счастливый ,так ему хорошо у нас..я его сама полюбила и не хочется его отдавать,но семь кошек так много и все дороги ,что делать, сама не знаю.. спасибо",OK
а кто это? как фамилия деда?,OK
на рынке место № 13 у валентины,OK
"вещи, несущие негативные воспоминания 👄 :",OK
всех отдали.,OK
"я такого ещё не видела,молодец!!!",OK
"мы все, когда нибудь,вернёмся снова в этот мир.",OK
да уж! как- то траурно!,OK
"примите соболезнование, царствие небесного пусть земля будет пухом.",OK
ржала минут десять.(fr) (fr) (y),OK
"репост, пожалуйста! чья потеряшка? увязалась в р-не рынка феникс. пришлось на время взять к себе. хозяева, отзовитесь! звонить по тел 89222142455.",OK
для меня королева балета.,OK
"а он разве один у власти? вы только прикиньте сколько дармоедов кормит народ,рабочий класс,они к власти стремятся ,чтобы по больше наворовать,вот их задача у власти",OK
здравствуйте. 4000,OK
к тебе бы в баньку,OK
почему...,OK
"да хз лажа это или нет... спидом, раком тоже не все болеют... но он есть... че то не охота на себе проверять инфу))). и да, у товарища сестра болела ковидычем....",OK
с днём рождения здоровья,OK
в кривополянье,OK
"нифига се.... как она его пилила то, это только в фильмах ужасов можно представить!!!!🙈:o",OK
звонила я ему. мне отказали.,OK
вы хлопцы правы-лучше его нигде не применять а то они и так уже пердят за столом а что дальше будет ?,OK
братья беларусы не слушайте этих ебаных хохлов посмотрите в какой они жопе сидят .только дураки не учатся на чужих ошибках,TOXIC
"ура,отель морская звезда стал семизвездным,2 месяца трудов",OK
кто знает перечислили емз денюшку или и не ждать?,OK
из старого варенья может получиться только чудное вино. а вот самогон действительно чудный получается.,OK
"воспитание хромает, а кто снимает тот дебил!!! жаль, что скворечник лёгкий 😂😂!!",TOXIC
она частенько подсыпает. но спасает не город. а свое жильё.,OK
в луганске на центральном рынке,OK
"о, мол запись взяли :)",OK
"мед дорогой потому что инвентарь для пчеловодства подорожал. настоящий мёд стоит дорого, а подделка дешевле.",OK
"супер , и красива и нежна , в нашем стиле , как княжна !",OK
не вижу ничего выходящего за рамки боевого самбо,OK
"великолепная актриса и замечательная женщина! 👍 🌼 👍 🌼 спасибо за незабываемые роли в театре и кино! 👍 🌼 👍 🌼 здоровья, долголетия и творческих успехов! 🌼 🌼 🌼",OK
а где акция ???,OK
лучшеб он в этой аварии здох пидарас,TOXIC
"свидетельство с лева, бумажное. родилась в пермской обл. сейчас это пермский край а живу в томской области.",OK
"сволота боится путина, вот и расшатывают обстановку . раз путина боятся - значит он прав)))))",OK
"а люди выживали, надеется было не на кого.",OK
расстрелять в с этусуку в,TOXIC
кравчук это гнида из гнид! гнид- к ногтю!!!!👎👎👎8oi :d :d,TOXIC
а что от него хотеть не новенький у них батя 20 лет сидит а нашему путину завидует он и вашим и нашим идут выборы надо место оставить себе и для сына на перед,OK
ещё и ногти покрасил пидр,TOXIC
"лед тронулся, господа присяжные заседатели...",OK
толко пришли,OK
супер модель.,OK
"я поняла, спасибо",OK
с какой целью интерес...???,OK
тебя самого задавить надо,TOXIC
"44-46- 800 руб платье женское из трикотажного крепа. полуприлегающий силуэт, лаконичный фасон. горловина выполнена в виде качелей.",OK
"то есть уже ежемесячная пришла 17 июля, а в конце июня я за пол года получила",OK
"слышь ты еврей не коммунист. следи забазаром долбаёб. я коммунист, социаллист.",TOXIC
"гордимся, что у нас в селе есть такая замечательная группа! успехов вам, ребята и наталья александровна!",OK
никто не видит слёз моих да и не надо никому меня понять ведь легко не с бедою сердце живу в я бб,OK
отрубить бы клешни этим ублюдкам,TOXIC
подорожали домики?,OK
очень хотелось бы увидеть актера в роли фандорина (произведения акунина),OK
мы так на ахунбабаевском массиве навруз праздновали с музыкой варили сумаляк было так дружно весело плясали от души такие были дружные соседи никогда такое не забывается👍 👍 👍,OK
мне было всего лишь 7 лет,OK
этой сволочи давно надо яйца отрезать,TOXIC
что за тройка? это тот самый большой автобус?),OK
"такая рыба должна весить кг так 15.. в таком положении держа, зубы свело бы..",OK
эту дерягину саму надо на диету посадить зажиравшаяся и выгнать ее с занимаемой должности детям отменить бесплатное питание что ей деньги в карман перестали капать все им сволочи мало,TOXIC
здравствуйте скажите пожалуйста размер,OK
"какие очаровательные,милые ангелочки,такие лапочки. пусть бог хранит этих прекрасных крошечек от всего плохого,пусть в их жизни будет только хорошее.как прекрасно иметь сразу таких прелестных малышек,это просто подарок судьбы.прекрасная фотография.",OK
двор по красной 45 бегает собака,OK
долг у приставов.,OK
или штатный ахуеньчик)...,TOXIC
с пятью,OK
саженцы лимона есть ещё.,OK
"все вопросы по телефону 🤷‍♀️ звоните, всё расскажут.",OK
моли бога о здравии ближних наших . аминь 🙏 🙏 🙏 🙏 🙏 🙏 🙏 🙏 🙏,OK
"да, гостят у всех 😊",OK
лежат они там,OK
"урод, не стыдно ему?",TOXIC
в 8 кв-ле нет!,OK
та ты поглянька! в лёт расхватали сисястых:d пока товарисч ракурс рассматривал)),OK
чудесно! а мне саженц?,OK
